Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","56-K333K15X7RF53L2-ND","K333K15X7RF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.033UF 50V X7R RADIAL","19,939","0.27","0","1","Bulk","Mono-Kap™ K","Active","0.033 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-FG28C0G1H102JNT00-ND","FG28C0G1H102JNT00","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V C0G RADIAL","101","0.27","0","1","Bulk","FG","Active","1000 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-181732-ND","FG18C0G1H102JNT00","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V C0G RADIAL","691","0.27","0","1","Bulk","FG","Active","1000 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://content.kemet.com/datasheets/KEM_C1049_GOLDMAX_C0G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/484/GoldMax300_C325-C335.jpg","C325C470KAG5TA-ND","C325C470KAG5TA","KEMET","KEMET","CAP CER RAD 47PF 250V C0G 10%","865","0.27","0","1","Bulk","GoldMax 300 Comm C0G","Active","47 pF","±10%","250V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.300"" (7.62mm)","-","0.200"" (5.08mm)","Formed Leads - Kinked"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/RCE_X7R_X7S_25V-100V_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/977/RCER71H333K0K1H03B.jpg","490-12878-ND","RCER71H472K0K1H03B","Murata Electronics","Murata Electronics","CAP CER 4700PF 50V X7R RADIAL","130","0.27","0","1","Bulk","RCE","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.142"" L x 0.098"" W (3.60mm x 2.50mm)","0.138"" (3.50mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C315C223K1R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1026/MFG_GoldMax_300-X7R.jpg","399-C315C223K1R5TA-ND","C315C223K1R5TA","KEMET","KEMET","CAP CER 0.022UF 100V X7R RADIAL","500","0.27","0","1","Bulk","GoldMax 300 Comm X7R","Active","0.022 µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/DE2_SA_X0_F_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2533/DE2-Series.jpg","490-DE2E3SA222MJ3BX02F-ND","DE2E3SA222MJ3BX02F","Murata Electronics","Murata Electronics","CAP CER","440","0.27","0","1","Bulk","DE2","Active","2200 pF","±20%","300VAC","E","-40°C ~ 125°C","Safety Series X1Y2","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.315"" Dia (8.00mm)","0.433"" (11.00mm)","-","0.295"" (7.50mm)","Straight"
"https://www.vishay.com/docs/22152/hbu-hbz-hbe-hbx.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/Vishay-HBU-HBZ-HBE-HBX-straight.JPG","56-HBZ221MBBCRAKRTR-ND","HBZ221MBBCRAKR","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 2KV RADIAL","8,000","0.27594","0","2000","Tape & Reel (TR)","HBZ","Active","220 pF","±20%","2000V (2kV)","-","-40°C ~ 85°C","High Voltage","-","General Purpose","-","Through Hole","Radial, Disc","0.276"" Dia (7.00mm)","0.394"" (10.00mm)","-","0.295"" (7.50mm)","Straight"
"https://www.vishay.com/docs/28515/sseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/607/S102K33Y5PP63K5R.JPG","1252PH-ND","S102K33Y5PP63K5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1000PF 2KV Y5P RADIAL","61,982","0.28","0","1","Bulk","S","Active","1000 pF","±10%","2000V (2kV)","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.335"" Dia (8.50mm)","0.492"" (12.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","BC5250TR-ND,BC5250CT-ND","A104M15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R AXIAL","38,384","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","0.1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1016TR-ND,BC1016CT-ND","K181J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 180PF 50V C0G/NP0 RADIAL","25,764","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","180 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC2676CT-ND,BC2676TB-ND","K222K10X7RH5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 2200PF 100V X7R RADIAL","21,096","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","2200 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180469-1-ND,445-180469-3-ND","FA18C0G1H3R3CNU06","TDK Corporation","TDK Corporation","CAP CER 3.3PF 50V C0G RADIAL","18,581","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","3.3 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180724-1-ND,445-180724-3-ND","FA28C0G1H470JNU06","TDK Corporation","TDK Corporation","CAP CER 47PF 50V C0G RADIAL","18,453","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","47 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K151K15C0GF53L2-ND","K151K15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 150PF 50V C0G/NP0 RADIAL","16,935","0.28","0","1","Bulk","Mono-Kap™ K","Active","150 pF","±10%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://search.kemet.com/download/datasheet/C410C220J1G5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-4461-2-ND,399-4461-1-ND","C410C220J1G5TA7200","KEMET","KEMET","CAP CER 22PF 100V C0G/NP0 AXIAL","16,412","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm C0G","Active","22 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K151J15C0GF53L2-ND","K151J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 150PF 50V C0G/NP0 RADIAL","15,827","0.28","0","1","Bulk","Mono-Kap™ K","Active","150 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K221J15C0GF53L2-ND","K221J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 50V C0G/NP0 RADIAL","15,746","0.28","0","1","Bulk","Mono-Kap™ K","Active","220 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/28515/sseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/607/S680K29SL0N63J5R.JPG","1292PH-ND","S680K29SL0N63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 68PF 1KV SL RADIAL","13,199","0.28","0","1","Bulk","S","Active","68 pF","±10%","1000V (1kV)","SL","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.295"" Dia (7.50mm)","0.453"" (11.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC2686CT-ND,BC2686TB-ND","K473K10X7RF5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.047UF 50V X7R RADIAL","12,796","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","0.047 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180715-1-ND,445-180715-3-ND","FA28C0G1H1R5CNU06","TDK Corporation","TDK Corporation","CAP CER 1.5PF 50V C0G RADIAL","11,966","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","1.5 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C410C470J1G5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-4472-2-ND,399-4472-1-ND","C410C470J1G5TA7200","KEMET","KEMET","CAP CER 47PF 100V C0G/NP0 AXIAL","11,910","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm C0G","Active","47 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C410C470J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C470J1G5TA-ND","C410C470J1G5TA","KEMET","KEMET","CAP CER 47PF 100V C0G/NP0 AXIAL","10,038","0.28","0","1","Bulk","AxiMax 400 Comm C0G","Active","47 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C410C101J1G5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","2266-C410C101J1G5TA7200TR-ND,399-4447-2-ND,399-4447-1-ND","C410C101J1G5TA7200","KEMET","WEC,KEMET","CAP CER 100PF 100V C0G/NP0 AXIAL","0","0.28","0","1","Tape & Reel (TR),Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm C0G","Active","100 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180708-1-ND,445-180708-3-ND","FA28C0G1H121JNU06","TDK Corporation","TDK Corporation","CAP CER 120PF 50V C0G RADIAL","9,516","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","120 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C410C271J1G5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C271J1G5TA7200TR-ND,399-C410C271J1G5TA7200CT-ND","C410C271J1G5TA7200","KEMET","KEMET","CER CAP 270PF 100V","9,429","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm C0G","Active","270 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","56-A104K15X7RF5UAACT-ND,56-A104K15X7RF5UAATB-ND","A104K15X7RF5UAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R AXIAL","9,314","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","A","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180710-1-ND,445-180710-3-ND","FA28C0G1H150JNU06","TDK Corporation","TDK Corporation","CAP CER 15PF 50V C0G RADIAL","8,588","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","15 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180705-1-ND,445-180705-3-ND","FA28C0G1H010CNU06","TDK Corporation","TDK Corporation","CAP CER 1PF 50V C0G RADIAL","8,446","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","1 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C410C680J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C680J1G5TA-ND","C410C680J1G5TA","KEMET","KEMET","CAP CER 68PF 100V C0G/NP0 AXIAL","8,087","0.28","0","1","Bulk","AxiMax 400 Comm C0G","Active","68 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180473-1-ND,445-180473-3-ND","FA18C0G1H4R7CNU06","TDK Corporation","TDK Corporation","CAP CER 4.7PF 50V C0G RADIAL","7,969","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","4.7 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173527-1-ND,445-173527-3-ND","FG28C0G2A150JNT06","TDK Corporation","TDK Corporation","CAP CER 15PF 100V C0G RADIAL","7,443","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","15 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://content.kemet.com/datasheets/KEM_C1049_GOLDMAX_C0G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-4140-ND","C315C100J2G5TA","KEMET","KEMET","CAP CER 10PF 200V NP0 RADIAL","7,354","0.28","0","1","Bulk","GoldMax 300 Comm C0G","Active","10 pF","±5%","200V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173523-1-ND,445-173523-3-ND","FG28C0G2A101JNT06","TDK Corporation","TDK Corporation","CAP CER 100PF 100V C0G RADIAL","6,908","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","100 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173480-1-ND,445-173480-3-ND","FG28C0G1H152JNT06","TDK Corporation","TDK Corporation","CAP CER 1500PF 50V C0G RADIAL","6,656","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","1500 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173603-1-ND,445-173603-3-ND","FG28X7R2A103KNT06","TDK Corporation","TDK Corporation","CAP CER 10000PF 100V X7R RADIAL","6,593","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","10000 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180464-1-ND,445-180464-3-ND","FA18C0G1H2R2CNU06","TDK Corporation","TDK Corporation","CAP CER 2.2PF 50V C0G RADIAL","6,270","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","2.2 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C410C100J1G5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-4446-2-ND,399-4446-1-ND","C410C100J1G5TA7200","KEMET","KEMET","CAP CER 10PF 100V C0G/NP0 AXIAL","6,194","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm C0G","Active","10 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173230-1-ND,445-173230-3-ND","FG18C0G2A220JNT06","TDK Corporation","TDK Corporation","CAP CER 22PF 100V C0G RADIAL","4,877","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","22 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-174243-1-ND,445-174243-3-ND","FA18X7R1H102KNU06","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V X7R RADIAL","4,522","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180718-1-ND,445-180718-3-ND","FA28C0G1H2R2CNU06","TDK Corporation","TDK Corporation","CAP CER 2.2PF 50V C0G RADIAL","4,470","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","2.2 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180711-1-ND,445-180711-3-ND","FA28C0G1H151JNU06","TDK Corporation","TDK Corporation","CAP CER 150PF 50V C0G RADIAL","4,101","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","150 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
